index, parcels, plants, distance 
6063,552.0,2.0,117.88695949471754 
6064,552.0,3.0,1473.5033558982989 
6065,552.0,4.0,1610.7122652704707 
6066,552.0,5.0,1626.3022849884617 
6067,552.0,6.0,1612.2067550861823 
6068,552.0,7.0,1612.6929438373772 
6069,552.0,8.0,1592.8886407442276 
6070,552.0,9.0,691.8733119011627 
6071,552.0,10.0,1245.2484673985277 
6072,552.0,11.0,1246.3877961330268 
6073,553.0,1.0,122.40848379582279 
6074,553.0,2.0,122.47297673310041 
6075,553.0,3.0,1466.869213796095 
6076,553.0,4.0,1603.900010660895 
6077,553.0,5.0,1619.4936864576484 
6078,553.0,6.0,1605.3956493431385 
6079,553.0,7.0,1605.8805206098002 
6080,553.0,8.0,1586.0704625608719 
6081,553.0,9.0,686.0985466046304 
6082,553.0,10.0,1238.4356225372162 
6083,553.0,11.0,1239.5715540808935 
6084,554.0,1.0,127.1937457396887 
6085,554.0,2.0,127.25575464130685 
6086,554.0,3.0,1460.2352504968205 
6087,554.0,4.0,1597.0874050294092 
6088,554.0,5.0,1612.684717737073 
6089,554.0,6.0,1598.584186390379 
6090,554.0,7.0,1599.0677471263332 
6091,554.0,8.0,1579.2519763354176 
6092,554.0,9.0,680.3396946153576 
6093,554.0,10.0,1231.6233472216873 
6094,554.0,11.0,1232.7557932606362 
6095,555.0,1.0,132.16188425521207 
6096,555.0,2.0,132.22150966334698 
6097,555.0,3.0,1453.6040446288139 
6098,555.0,4.0,1590.2751235300425 
6099,555.0,5.0,1605.876136833433 
6100,555.0,6.0,1591.7730683625125 
6101,555.0,7.0,1592.2552944928761 
6102,555.0,8.0,1572.4336995335618 
6103,555.0,9.0,674.6031535380504 
6104,555.0,10.0,1224.810799071632 
6105,555.0,11.0,1225.939758124063 
6106,556.0,1.0,104.94673006156438 
6107,556.0,2.0,105.02810610164045 
6108,556.0,3.0,1508.2804903956933 
6109,556.0,4.0,1645.248553342597 
6110,556.0,5.0,1660.8694228706192 
6111,556.0,6.0,1646.753295682542 
6112,556.0,7.0,1647.227672740161 
6113,556.0,8.0,1627.3611327203887 
6114,556.0,9.0,724.4936598181547 
6115,556.0,10.0,1278.8982242462291 
6116,556.0,11.0,1280.1053084050866 
6117,557.0,1.0,107.93614590997642 
6118,557.0,2.0,108.01520522478432 
6119,557.0,3.0,1501.638540478217 
6120,557.0,4.0,1638.4313690500385 
6121,557.0,5.0,1654.0559274458694 
6122,557.0,6.0,1639.9372755713655 
6123,557.0,7.0,1640.4103156198782 
6124,557.0,8.0,1620.5379093923732 
6125,557.0,9.0,718.6510228884072 
6126,557.0,10.0,1272.0762896222068 
6127,557.0,11.0,1273.2804153556215 
6128,558.0,1.0,111.2653317424657 
6129,558.0,2.0,111.34196829786629 
6130,558.0,3.0,1495.007472921463 
6131,558.0,4.0,1631.6229437195866 
6132,558.0,5.0,1647.2512488860825 
6133,558.0,6.0,1633.1300334564842 
6134,558.0,7.0,1633.601714402913 
6135,558.0,8.0,1613.7233393301444 
6136,558.0,9.0,712.8354797426061 
6137,558.0,10.0,1265.2624902341338 
6138,558.0,11.0,1266.4636656539196 
6139,559.0,1.0,114.89861177570837 
6140,559.0,2.0,114.97276444845683 
6141,559.0,3.0,1488.3765781771308 
6142,559.0,4.0,1624.8141785088367 
6143,559.0,5.0,1640.4462124831668 
6144,559.0,6.0,1626.3224456909797 
6145,559.0,7.0,1626.792774005132 
6146,559.0,8.0,1606.908469555895 
6147,559.0,9.0,707.0344964616064 
6148,559.0,10.0,1258.4491961579413 
6149,559.0,11.0,1259.6473398040553 
6150,560.0,1.0,118.82200239730281 
6151,560.0,2.0,118.89365144201565 
6152,560.0,3.0,1481.7403633528147 
6153,560.0,4.0,1617.9974970834148 
6154,560.0,5.0,1633.633327359174 
6155,560.0,6.0,1619.5069637948698 
6156,560.0,7.0,1619.975913868219 
6157,560.0,8.0,1600.0855621136373 
6158,560.0,9.0,701.2472576705351 
6159,560.0,10.0,1251.6273544397372 
6160,560.0,11.0,1252.822465878585 
6161,561.0,1.0,122.99003574373633 
6162,561.0,2.0,123.05919862717204 
6163,561.0,3.0,1475.1124548381952 
6164,561.0,4.0,1611.188791481683 
6165,561.0,5.0,1626.828396004584 
6166,561.0,6.0,1612.6994506649942 
6167,561.0,7.0,1613.167030443117 
6168,561.0,8.0,1593.2706773871066 
6169,561.0,9.0,695.4825028268848 
6170,561.0,10.0,1244.8143461838222 
6171,561.0,11.0,1246.006346176043 
6172,562.0,1.0,127.39125391824777 
6173,562.0,2.0,127.45797445076613 
6174,562.0,3.0,1468.4873631408486 
6175,562.0,4.0,1604.3804713953414 
6176,562.0,5.0,1620.0239142010494 
6177,562.0,6.0,1605.8923440715162 
6178,562.0,7.0,1606.358529154243 
6179,562.0,8.0,1586.4560621565956 
6180,562.0,9.0,689.7395042160409 
6181,562.0,10.0,1238.0010895787548 
6182,562.0,11.0,1239.1899809025567 
6183,563.0,1.0,132.0080696843308 
6184,563.0,2.0,132.07240869146528 
6185,563.0,3.0,1461.8569914418636 
6186,563.0,4.0,1597.5641902115997 
6187,563.0,5.0,1613.2115403440073 
6188,563.0,6.0,1599.0772990061255 
6189,563.0,7.0,1599.542063137549 
6190,563.0,8.0,1579.633361524491 
6191,563.0,9.0,684.0117710511387 
6192,563.0,10.0,1231.1792324525363 
6193,563.0,11.0,1232.365013525633 
6194,564.0,1.0,136.7923946899432 
6195,564.0,2.0,136.8544255026417 
6196,564.0,3.0,1455.232343902926 
6197,564.0,4.0,1590.7551449263149 
6198,564.0,5.0,1606.4062985930082 
6199,564.0,6.0,1592.2694560576163 
6200,564.0,7.0,1592.7328379781627 
6201,564.0,8.0,1572.8180999037795 
6202,564.0,9.0,678.3017877904433 
6203,564.0,10.0,1224.3669928611832 
6204,564.0,11.0,1225.5494941871075 
6205,565.0,1.0,108.65485157915894 
6206,565.0,2.0,108.73907739748627 
6207,565.0,3.0,1516.5146723699427 
6208,565.0,4.0,1652.5538064162397 
6209,565.0,5.0,1668.2191941094673 
6210,565.0,6.0,1654.0731355755015 
6211,565.0,7.0,1654.5307006499208 
6212,565.0,8.0,1634.5805032177464 
6213,565.0,9.0,733.8296501619582 
6214,565.0,10.0,1285.3315981341464 
6215,565.0,11.0,1286.592566253728 
6216,566.0,1.0,111.13071567441229 
6217,566.0,2.0,111.21300901440212 
6218,566.0,3.0,1509.881393684745 
6219,566.0,4.0,1645.740931297857 
6220,566.0,5.0,1661.41019739542 
6221,566.0,6.0,1647.2614916153566 
6222,566.0,7.0,1647.7176398672502 
6223,566.0,8.0,1627.7611982196715 
6224,566.0,9.0,728.0028246640852 
6225,566.0,10.0,1278.5091217703316 
6226,566.0,11.0,1279.7674817482284 
6227,567.0,1.0,113.95715451901086 
6228,567.0,2.0,114.03734707885671 
6229,567.0,3.0,1503.2483027835376 
6230,567.0,4.0,1638.9277172281697 
6231,567.0,5.0,1654.6008450727156 
6232,567.0,6.0,1640.4495033850624 
6233,567.0,7.0,1640.904240756605 
6234,567.0,8.0,1620.9415916230282 
6235,567.0,9.0,722.1901359324919 
6236,567.0,10.0,1271.687095382744 
6237,567.0,11.0,1272.9427702509724 
6238,568.0,1.0,117.11450912349679 
6239,568.0,2.0,117.19248530868568 
6240,568.0,3.0,1496.6261746119333 
6241,568.0,4.0,1632.12330386581 
6242,568.0,5.0,1647.8003522633553 
6243,568.0,6.0,1633.6463353118493 
6244,568.0,7.0,1634.0996391620854 
6245,568.0,8.0,1614.130677812358 
6246,568.0,9.0,716.404913080199 
6247,568.0,10.0,1264.8732162448189 
6248,568.0,11.0,1266.1262168271392 
6249,569.0,1.0,120.57468795186907 
6250,569.0,2.0,120.65036863487539 
6251,569.0,3.0,1489.9961432449013 
6252,569.0,4.0,1625.310211341333 
6253,569.0,5.0,1640.9911685267653 
6254,569.0,6.0,1626.8344843136979 
6255,569.0,7.0,1627.2863587904922 
6256,569.0,8.0,1607.3111141957256 
6257,569.0,9.0,710.6275108048972 
6258,569.0,10.0,1258.0514477590766 
6259,569.0,11.0,1259.3016920650118 
6260,570.0,1.0,124.31356625700782 
6261,570.0,2.0,124.38691810111831 
6262,570.0,3.0,1483.3770987831276 
6263,570.0,4.0,1618.5058964049317 
6264,570.0,5.0,1634.1908220987727 
6265,570.0,6.0,1620.0314306717798 
6266,570.0,7.0,1620.4818527542586 
6267,570.0,8.0,1600.5002185508956 
6268,570.0,9.0,704.8784274194321 
6269,570.0,10.0,1251.2377974599299 
6270,570.0,11.0,1252.485295795542 
6271,571.0,1.0,128.3065526619323 
6272,571.0,2.0,128.37756604224344 
6273,571.0,3.0,1476.7501739875154 
6274,571.0,4.0,1611.6928916290728 
6275,571.0,5.0,1627.3817743176455 
6276,571.0,6.0,1613.2196835118323 
6277,571.0,7.0,1613.6686572468245 
6278,571.0,8.0,1593.6806621018748 
6279,571.0,9.0,699.1380388215056 
6280,571.0,10.0,1244.4162588002077 
6281,571.0,11.0,1245.6609273315373 
6282,572.0,1.0,132.53534879741068 
6283,572.0,2.0,132.6040454950019 
6284,572.0,3.0,1470.1261512668061 
6285,572.0,4.0,1604.8803090870365 
6286,572.0,5.0,1620.573213937632 
6287,572.0,6.0,1606.4083801107204 
6288,572.0,7.0,1606.8558804402078 
6289,572.0,8.0,1586.8614091609916 
6290,572.0,9.0,693.4198642589167 
6291,572.0,10.0,1237.5944735413364 
6292,572.0,11.0,1238.836318089989 
6293,573.0,1.0,136.97265136796608 
6294,573.0,2.0,137.03907644238453 
6295,573.0,3.0,1463.5131568550478 
6296,573.0,4.0,1598.0764628149168 
6297,573.0,5.0,1613.773451265631 
6298,573.0,6.0,1599.6058333497601 
6299,573.0,7.0,1600.0518365330968 
6300,573.0,8.0,1580.0507796301856 
6301,573.0,9.0,687.7314288119477 
6302,573.0,10.0,1230.7807491992637 
6303,573.0,11.0,1232.019779695954 
6304,574.0,1.0,141.60101476003135 
6305,574.0,2.0,141.66521972717874 
6306,574.0,3.0,1456.8923211583349 
6307,574.0,4.0,1591.2639038421555 
6308,574.0,5.0,1606.9649650902193 
6309,574.0,6.0,1592.7945704555555 
6310,574.0,7.0,1593.2390802442333 
6311,574.0,8.0,1573.231465280213 
6312,574.0,9.0,682.0531468544274 
6313,574.0,10.0,1223.959124645006 
6314,574.0,11.0,1225.1952548400702 
6315,575.0,1.0,117.37660805752658 
6316,575.0,2.0,117.45967824733253 
6317,575.0,3.0,1511.5101919020806 
6318,575.0,4.0,1646.2602079431783 
6319,575.0,5.0,1661.9775753094377 
6320,575.0,6.0,1647.796550648108 
6321,575.0,7.0,1648.234473409431 
6322,575.0,8.0,1628.1885237996553 
6323,575.0,9.0,731.5571813234807 
6324,575.0,10.0,1278.1550442421635 
6325,575.0,11.0,1279.4646720285452 
6326,576.0,1.0,120.05179466854196 
6327,576.0,2.0,120.13295710616178 
6328,576.0,3.0,1504.8941951355307 
6329,576.0,4.0,1639.4594297128663 
6330,576.0,5.0,1655.1808242033032 
6331,576.0,6.0,1640.9970579854314 
6332,576.0,7.0,1641.4334979187358 
6333,576.0,8.0,1621.381011090122 
6334,576.0,9.0,725.7816039271406 
6335,576.0,10.0,1271.3414837118119 
6336,576.0,11.0,1272.648702798594 
6337,577.0,1.0,123.05547905340133 
6338,577.0,2.0,123.13460845653702 
6339,577.0,3.0,1498.2730199885004 
6340,577.0,4.0,1632.6508236537964 
6341,577.0,5.0,1648.3763146000513 
6342,577.0,6.0,1634.1897604342844 
6343,577.0,7.0,1634.6246908004014 
6344,577.0,8.0,1614.5655443629653 
6345,577.0,9.0,720.0197054353388 
6346,577.0,10.0,1264.519386400614 
6347,577.0,11.0,1265.8242041187932 
6348,578.0,1.0,126.35177240697008 
6349,578.0,2.0,126.42878228797022 
6350,578.0,3.0,1491.6520901431727 
6351,578.0,4.0,1625.841861594652 
6352,578.0,5.0,1641.57143421361 
6353,578.0,6.0,1627.382102210556 
6354,578.0,7.0,1627.8155281894678 
6355,578.0,8.0,1607.7497553352923 
6356,578.0,9.0,714.2730557994598 
6357,578.0,10.0,1257.697683573258 
6358,578.0,11.0,1259.0000244784367 
6359,579.0,1.0,129.92778756810407 
6360,579.0,2.0,130.00262742315445 
6361,579.0,3.0,1485.0341196352995 
6362,579.0,4.0,1619.033383502611 
6363,579.0,5.0,1634.767103176759 
6364,579.0,6.0,1620.5749496649337 
6365,579.0,7.0,1621.006845919908 
6366,579.0,8.0,1600.9343305076645 
6367,579.0,9.0,708.5480785012619 
6368,579.0,10.0,1250.8757650915759 
6369,579.0,11.0,1252.1756389109898 
6370,580.0,1.0,133.7611176652875 
6371,580.0,2.0,133.83376680087724 
6372,580.0,3.0,1478.4191243130501 
6373,580.0,4.0,1612.225371019412 
6374,580.0,5.0,1627.9633038832758 
6375,580.0,6.0,1613.7682847074361 
6376,580.0,7.0,1614.198625578772 
6377,580.0,8.0,1594.119250066915 
6378,580.0,9.0,702.8452837469098 
6379,580.0,10.0,1244.053603319646 
6380,580.0,11.0,1245.3510199231953 
6381,581.0,1.0,137.82146101380786 
6382,581.0,2.0,137.8919209612655 
6383,581.0,3.0,1471.8044124469188 
6384,581.0,4.0,1605.41698132087 
6385,581.0,5.0,1621.159113384731 
6386,581.0,6.0,1606.9612381380782 
6387,581.0,7.0,1607.3900284747372 
6388,581.0,8.0,1587.3038247526442 
6389,581.0,9.0,697.1590688647921 
6390,581.0,10.0,1237.231820523581 
6391,581.0,11.0,1238.5267025940182 
6392,582.0,1.0,142.08936008107176 
6393,582.0,2.0,142.15765207300254 
6394,582.0,3.0,1465.1899947538523 
6395,582.0,4.0,1598.608216338876 
6396,582.0,5.0,1614.3545334907583 
6397,582.0,6.0,1600.153811840757 
6398,582.0,7.0,1600.5810565502618 
6399,582.0,8.0,1580.4880568423685 
6400,582.0,9.0,691.4898495583425 
6401,582.0,10.0,1230.4104297349913 
6402,582.0,11.0,1231.7026986773826 
6403,583.0,1.0,146.55504067258167 
6404,583.0,2.0,146.62120451566636 
6405,583.0,3.0,1458.578594841748 
6406,583.0,4.0,1591.7998891588807 
6407,583.0,5.0,1607.5504586513375 
6408,583.0,6.0,1593.3468457183149 
6409,583.0,7.0,1593.7725186678763 
6410,583.0,8.0,1573.6726034932674 
6411,583.0,9.0,685.8442671404731 
6412,583.0,10.0,1223.588766951521 
6413,583.0,11.0,1224.878431152967 
6414,584.0,1.0,129.07922641967633 
6415,584.0,2.0,129.15935140518476 
6416,584.0,3.0,1499.9398067893671 
6417,584.0,4.0,1633.197135633106 
6418,584.0,5.0,1648.970771642378 
6419,584.0,6.0,1634.751942253727 
6420,584.0,7.0,1635.168501801998 
6421,584.0,8.0,1615.019567169679 
6422,584.0,9.0,723.672147940766 
6423,584.0,10.0,1264.1926719289527 
6424,584.0,11.0,1265.5492915065495 
6425,585.0,1.0,132.23439435844423 
6426,585.0,2.0,132.3125623277464 
6427,585.0,3.0,1493.3308518896622 
6428,585.0,4.0,1626.3933249534723 
6429,585.0,5.0,1642.1712922390411 
6430,585.0,6.0,1627.949523570216 
6431,585.0,7.0,1628.3644734443121 
6432,585.0,8.0,1608.2084247206878 
6433,585.0,9.0,717.9624124316945 
6434,585.0,10.0,1257.3706979303481 
6435,585.0,11.0,1258.7252059086213 
6436,586.0,1.0,135.64513239176674 
6437,586.0,2.0,135.72127914164804 
6438,586.0,3.0,1486.7194431374062 
6439,586.0,4.0,1619.5882576385795 
6440,586.0,5.0,1635.370463655504 
6441,586.0,6.0,1621.1458179219615 
6442,586.0,7.0,1621.559193021702 
6443,586.0,8.0,1601.3962084438342 
6444,586.0,9.0,712.262585160318 
6445,586.0,10.0,1250.549614858327 
6446,586.0,11.0,1251.9018522787594 
6447,587.0,1.0,139.3205415671812 
6448,587.0,2.0,139.39463537980478 
6449,587.0,3.0,1480.1138438393223 
6450,587.0,4.0,1612.7845851186667 
6451,587.0,5.0,1628.5711765814617 
6452,587.0,6.0,1614.3435558129615 
6453,587.0,7.0,1614.7552993771253 
6454,587.0,8.0,1594.5851104792423 
6455,587.0,9.0,706.5914202242091 
6456,587.0,10.0,1243.727743530199 
6457,587.0,11.0,1245.0778093769698 
6458,588.0,1.0,143.22706457865212 
6459,588.0,2.0,143.2990903791422 
6460,588.0,3.0,1473.5004595275684 
6461,588.0,4.0,1605.9721869950927 
6462,588.0,5.0,1621.7631564760059 
6463,588.0,6.0,1607.5325658623149 
6464,588.0,7.0,1607.9426802248051 
6465,588.0,8.0,1587.7653076414808 
6466,588.0,9.0,700.9302159263249 
6467,588.0,10.0,1236.8978403928172 
6468,588.0,11.0,1238.2456573957688 
6469,589.0,1.0,147.33723964331256 
6470,589.0,2.0,147.40720649283844 
6471,589.0,3.0,1466.8955178249857 
6472,589.0,4.0,1599.1677502763102 
6473,589.0,5.0,1614.9630803146865 
6474,589.0,6.0,1600.7295318504432 
6475,589.0,7.0,1601.1380230821103 
6476,589.0,8.0,1580.9535038583074 
6477,589.0,9.0,695.2933109089842 
6478,589.0,10.0,1230.0766313228198 
6479,589.0,11.0,1231.4221273446533 
6480,590.0,1.0,151.64730786495326 
6481,590.0,2.0,151.7152405595199 
6482,590.0,3.0,1460.2936819228291 
6483,590.0,4.0,1592.3637915691602 
6484,590.0,5.0,1608.1635505396775 
6485,590.0,6.0,1593.9269987408 
6486,590.0,7.0,1594.3338400251694 
6487,590.0,8.0,1574.1420520822603 
6488,590.0,9.0,689.6804541195423 
6489,590.0,10.0,1223.2551548042356 
6490,590.0,11.0,1224.5983415940657 
6491,591.0,1.0,127.91526244364142 
6492,591.0,2.0,128.00100788098482 
6493,591.0,3.0,1521.4761870747122 
6494,591.0,4.0,1654.1971708031483 
6495,591.0,5.0,1670.0055386468273 
6496,591.0,6.0,1655.7635788923624 
6497,591.0,7.0,1656.1666738133813 
6498,591.0,8.0,1635.9500126994183 
6499,591.0,9.0,744.5564004367499 
6500,591.0,10.0,1284.389719123092 
6501,591.0,11.0,1285.8037277008723 
6502,592.0,1.0,130.01557294107258 
6503,592.0,2.0,130.09987738452702 
6504,592.0,3.0,1514.859220340847 
6505,592.0,4.0,1647.3876992788273 
6506,592.0,5.0,1663.2003708909542 
6507,592.0,6.0,1648.9554954389375 
6508,592.0,7.0,1649.3569827085444 
6509,592.0,8.0,1629.1332220261502 
6510,592.0,9.0,738.8058907320288 
6511,592.0,10.0,1277.5604465892843 
6512,592.0,11.0,1278.972571314596 
6513,593.0,1.0,132.4472011813917 
6514,593.0,2.0,132.52991387843474 
6515,593.0,3.0,1508.2562363355682 
6516,593.0,4.0,1640.5881223642514 
6517,593.0,5.0,1656.4052366959515 
6518,593.0,6.0,1642.1573529689208 
6519,593.0,7.0,1642.5571784832168 
6520,593.0,8.0,1622.3260624131137 
6521,593.0,9.0,733.0895754962088 
6522,593.0,10.0,1270.7389313753763 
6523,593.0,11.0,1272.149275672724 
6524,594.0,1.0,135.167698896756 
6525,594.0,2.0,135.24869203362536 
6526,594.0,3.0,1501.642661432422 
6527,594.0,4.0,1633.7788892917536 
6528,594.0,5.0,1649.6003612613122 
6529,594.0,6.0,1635.3495263864675 
6530,594.0,7.0,1635.7477223327232 
6531,594.0,8.0,1615.5094161903692 
6532,594.0,9.0,727.375653292825 
6533,594.0,10.0,1263.9098067845325 
6534,594.0,11.0,1265.31821460282 
6535,595.0,1.0,138.18325940859364 
6536,595.0,2.0,138.26244176573633 
6537,595.0,3.0,1495.0431015726938 
6538,595.0,4.0,1626.9795166540396 
6539,595.0,5.0,1642.8054867343112 
6540,595.0,6.0,1628.5516071632408 
6541,595.0,7.0,1628.9481187705542 
6542,595.0,8.0,1608.7023638557132 
6543,595.0,9.0,721.6968557914423 
6544,595.0,10.0,1257.0883840738522 
6545,595.0,11.0,1258.4949595064504 
6546,596.0,1.0,141.46277715601138 
6547,596.0,2.0,141.54007737842812 
6548,596.0,3.0,1488.4357704084896 
6549,596.0,4.0,1620.1714188721542 
6550,596.0,5.0,1636.0018810483994 
6551,596.0,6.0,1621.7449610670333 
6552,596.0,7.0,1622.1397900617505 
6553,596.0,8.0,1601.88660397493 
6554,596.0,9.0,716.0274418245003 
6555,596.0,10.0,1250.258870289329 
6556,596.0,11.0,1251.6635412323667 
6557,597.0,1.0,144.98066086649334 
6558,597.0,2.0,145.05603616790503 
6559,597.0,3.0,1481.8368941058275 
6560,597.0,4.0,1613.3712910876754 
6561,597.0,5.0,1629.2062288319148 
6562,597.0,6.0,1614.9462798395687 
6563,597.0,7.0,1615.3394318909175 
6564,597.0,8.0,1595.0788496142095 
6565,597.0,9.0,710.3817499285228 
6566,597.0,10.0,1243.438011833284 
6567,597.0,11.0,1244.8407103489278 
6568,598.0,1.0,148.7374665042844 
6569,598.0,2.0,148.81089264830095 
6570,598.0,3.0,1475.2330720747807 
6571,598.0,4.0,1606.5633564588002 
6572,598.0,5.0,1622.4028434070271 
6573,598.0,6.0,1608.1398164795241 
6574,598.0,7.0,1608.5312625914726 
6575,598.0,8.0,1588.263152848488 
6576,598.0,9.0,704.7525646485268 
6577,598.0,10.0,1236.6085552011632 
6578,598.0,11.0,1238.009293996652 
6579,599.0,1.0,152.69783064941882 
6580,599.0,2.0,152.7693045091819 
6581,599.0,3.0,1468.6377319807943 
6582,599.0,4.0,1599.763383585639 
6583,599.0,5.0,1615.6074036472835 
6584,599.0,6.0,1601.3413098988644 
6585,599.0,7.0,1601.7310555577733 
6586,599.0,8.0,1581.455452622697 
6587,599.0,9.0,699.1479744702727 
6588,599.0,10.0,1229.7877498389512 
6589,599.0,11.0,1231.1864597600445 
6590,600.0,1.0,156.86435392815952 
6591,600.0,2.0,156.93388524268428 
6592,600.0,3.0,1462.0374808610773 
6593,600.0,4.0,1592.9555812924013 
6594,600.0,5.0,1608.80420906955 
6595,600.0,6.0,1594.5349989609424 
6596,600.0,7.0,1594.923014743694 
6597,600.0,8.0,1574.639785595227 
6598,600.0,9.0,693.5609598832905 
6599,600.0,10.0,1222.9583181542323 
6600,600.0,11.0,1224.3550112528512 
6601,601.0,1.0,136.3950043720748 
6602,601.0,2.0,136.47980294609573 
6603,601.0,3.0,1516.5792640333555 
6604,601.0,4.0,1647.9958687601104 
6605,601.0,5.0,1663.8557394934817 
6606,601.0,6.0,1649.579334428303 
6607,601.0,7.0,1649.9626136627207 
6608,601.0,8.0,1629.6505581129943 
6609,601.0,9.0,742.498890250218 
6610,601.0,10.0,1277.3199949075674 
6611,601.0,11.0,1278.7833395972073 
6612,602.0,1.0,138.7172460253793 
6613,602.0,2.0,138.80058290276244 
6614,602.0,3.0,1509.9775658035908 
6615,602.0,4.0,1641.19247405602 
6616,602.0,5.0,1657.0569545603396 
6617,602.0,6.0,1642.7774359288182 
6618,602.0,7.0,1643.158978144322 
6619,602.0,8.0,1622.8392327135646 
6620,602.0,9.0,736.8058608681672 
6621,602.0,10.0,1270.4909039648376 
6622,602.0,11.0,1271.9527390253543 
6623,603.0,1.0,141.32607834840422 
6624,603.0,2.0,141.40783146692283 
6625,603.0,3.0,1503.3762169345434 
6626,603.0,4.0,1634.3887053402254 
6627,603.0,5.0,1650.2577854509716 
6628,603.0,6.0,1635.975160395693 
6629,603.0,7.0,1636.35496880128 
6630,603.0,8.0,1616.027557327933 
6631,603.0,9.0,731.128678715054 
6632,603.0,10.0,1263.6620460174772 
6633,603.0,11.0,1265.1223062596293 
6634,604.0,1.0,144.2059487083255 
6635,604.0,2.0,144.28602068837364 
6636,604.0,3.0,1496.7752285646004 
6637,604.0,4.0,1627.5845643431774 
6638,604.0,5.0,1643.4582338252471 
6639,604.0,6.0,1629.1725095297932 
6640,604.0,7.0,1629.5505873712575 
6641,604.0,8.0,1609.215533917555 
6642,604.0,9.0,725.4677218171842 
6643,604.0,10.0,1256.8334311859949 
6644,604.0,11.0,1258.292050366686 
6645,605.0,1.0,147.3507684761547 
6646,605.0,2.0,147.42908692086584 
6647,605.0,3.0,1490.1774556652229 
6648,605.0,4.0,1620.7810261176587 
6649,605.0,5.0,1636.6593534279134 
6650,605.0,6.0,1622.3704845971693 
6651,605.0,7.0,1622.7468046072809 
6652,605.0,8.0,1602.4039858432104 
6653,605.0,9.0,719.8296428926333 
6654,605.0,10.0,1250.004624549057 
6655,605.0,11.0,1251.461621659736 
6656,606.0,1.0,150.7343885777629 
6657,606.0,2.0,150.81090149945993 
6658,606.0,3.0,1483.5800711085647 
6659,606.0,4.0,1613.9771066850826 
6660,606.0,5.0,1629.8600820091879 
6661,606.0,6.0,1615.5680755554988 
6662,606.0,7.0,1615.9426407987635 
6663,606.0,8.0,1595.5920801096847 
6664,606.0,9.0,714.2086597088232 
6665,606.0,10.0,1243.176056625868 
6666,606.0,11.0,1244.631364178924 
6667,607.0,1.0,142.8212518782461 
6668,607.0,2.0,142.90647944600994 
6669,607.0,3.0,1518.3216059838599 
6670,607.0,4.0,1648.623524273978 
6671,607.0,5.0,1664.5303743649292 
6672,607.0,6.0,1650.2226485105139 
6673,607.0,7.0,1650.587694585341 
6674,607.0,8.0,1630.1875992696532 
6675,607.0,9.0,746.2336262150326 
6676,607.0,10.0,1277.105960486644 
6677,607.0,11.0,1278.6205822223817 
6678,608.0,1.0,145.02999043310933 
6679,608.0,2.0,145.11387284436262 
6680,608.0,3.0,1511.726541436169 
6681,608.0,4.0,1641.8237428402756 
6682,608.0,5.0,1657.7352845872088 
6683,608.0,6.0,1643.4243971507146 
6684,608.0,7.0,1643.787663140059 
6685,608.0,8.0,1623.3797007610221 
6686,608.0,9.0,740.5647846189419 
6687,608.0,10.0,1270.278210070344 
6688,608.0,11.0,1271.791510577692 
6689,609.0,1.0,147.52656627259816 
6690,609.0,2.0,147.60898565077363 
6691,609.0,3.0,1505.1347452308269 
6692,609.0,4.0,1635.0246266661638 
6693,609.0,5.0,1650.9409284971669 
6694,609.0,6.0,1636.6268343221734 
6695,609.0,7.0,1636.9882927641668 
6696,609.0,8.0,1616.572339514464 
6697,609.0,9.0,734.9182636539717 
6698,609.0,10.0,1263.4503095761586 
6699,609.0,11.0,1264.9623111976423 
6700,610.0,1.0,150.28654884088917 
6701,610.0,2.0,150.36740807112662 
6702,610.0,3.0,1498.5433492580448 
6703,610.0,4.0,1628.2251350695963 
6704,610.0,5.0,1644.1461882054416 
6705,610.0,6.0,1629.8288935523142 
6706,610.0,7.0,1630.188547049399 
6707,610.0,8.0,1609.7646240248941 
6708,610.0,9.0,729.2882681786004 
6709,610.0,10.0,1256.6226057953306 
6710,610.0,11.0,1258.133245419586 
6711,611.0,1.0,153.30944329045442 
6712,611.0,2.0,153.3886652210756 
6713,611.0,3.0,1491.9471512486223 
6714,611.0,4.0,1621.4179316571006 
6715,611.0,5.0,1637.3438111411913 
6716,611.0,6.0,1623.0232664378486 
6717,611.0,7.0,1623.3810849462914 
6718,611.0,8.0,1602.9490571206375 
6719,611.0,9.0,723.6746233055951 
6720,611.0,10.0,1249.786335801649 
6721,611.0,11.0,1251.2956335559124 
6722,612.0,1.0,156.56321162812722 
6723,612.0,2.0,156.64074144506003 
6724,612.0,3.0,1485.3594870884194 
6725,612.0,4.0,1614.6187001242884 
6726,612.0,5.0,1630.549391986968 
6727,612.0,6.0,1616.2256070066264 
6728,612.0,7.0,1616.581595072579 
6729,612.0,8.0,1596.1414922173071 
6730,612.0,9.0,718.0853022247478 
6731,612.0,10.0,1242.958644034892 
6732,612.0,11.0,1244.4665375894206 
6733,613.0,1.0,149.2660476406951 
6734,613.0,2.0,149.35164995914573 
6735,613.0,3.0,1520.0885462478313 
6736,613.0,4.0,1649.2769398278529 
6737,613.0,5.0,1665.230387828212 
6738,613.0,6.0,1650.8916577074608 
6739,613.0,7.0,1651.2385084340735 
6740,613.0,8.0,1630.750930798172 
6741,613.0,9.0,750.0042179715774 
6742,613.0,10.0,1276.9274628207174 
6743,613.0,11.0,1278.493247831913 
