Coor_ID,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32
657,18.51604946,18.57904382,18.09322361,18.31943067,18.74655158,18.6611274,18.67592153,18.6611274,18.66208186,18.65206002,18.62104008,18.34186049,18.74273374,18.46784922,18.50316425,18.77804877,18.77423093,18.38433396,18.52654852,18.52654852,18.51795838,18.51795838,19.12165442,18.58286166,18.15478629,18.32229405,18.38576564,18.21778066,18.03691047,18.03691047,18.15574076
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,16.6851805,16.98053315,16.41316878,16.51102118,16.99355021,16.93385127,17.13180039,16.93385127,17.0563912,16.87684551,16.97380018,16.55545874,16.97649337,16.69146459,16.88357848,16.71256121,17.00701614,16.78752153,16.84452729,16.84452729,16.72737373,16.72737373,17.55732366,16.77136242,16.52179392,16.5258337,16.61650427,16.227339,16.35257211,16.35257211,16.55949852
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,20.47104649,20.01364792,18.70464885,19.63239611,20.17526553,20.05716036,19.83649015,20.05716036,20.27524053,19.79194171,20.04265621,19.63705816,20.30528484,18.89579276,19.84270622,20.11932097,19.82509404,19.25736036,19.99240971,19.99240971,19.92817706,19.92817706,20.55858936,19.36717747,20.39904377,19.83545414,19.68005259,20.10585284,19.48890868,19.48890868,19.63964818
663,18.3774885,17.91717569,17.09461672,18.00123281,18.07828517,17.91167195,17.82261143,17.91167195,18.24489839,17.79209069,17.95820357,17.76657335,17.99723009,17.03307489,17.71553867,18.05927226,17.79609341,17.54392204,17.92117841,17.92117841,17.85913625,17.85913625,18.40951026,17.68151554,18.01173995,17.85813557,17.81360531,17.99622942,17.49288736,17.49288736,17.51440199
664,17.46843499,17.20438531,16.48298867,17.4864699,17.20623505,17.04299593,17.23953028,17.04299593,17.42219161,17.10958639,17.47213446,16.96946897,17.36022549,16.39836329,17.2261197,17.28669852,17.20623505,16.83582562,17.20299802,17.20299802,17.189125,17.189125,17.52022756,17.01571235,17.42357892,16.97455573,16.91212718,17.23768054,16.78125843,16.78125843,16.79050711
665,20.07314889,19.66560459,18.94391155,20.00416352,19.74095784,19.48412001,19.67250313,19.48412001,19.96064969,19.66825788,19.93570883,19.46183244,19.8465585,18.74703794,19.76536803,19.85717164,19.69532136,19.25434568,19.70062793,19.70062793,19.7229155,19.7229155,20.05722919,19.48093608,19.93570883,19.43583026,19.35676242,19.7303447,19.22781286,19.22781286,19.17633917
666,16.03716115,15.83505782,15.17081732,16.02365855,15.90518419,15.68652928,15.78801652,15.68652928,16.00318688,15.76144689,15.93872288,15.61291836,15.96703478,15.03622694,15.89211716,15.93262494,15.8163284,15.40558822,15.81719954,15.81719954,15.78409641,15.78409641,16.11469217,15.6124828,16.02670753,15.5976735,15.58373535,15.85335165,15.39208563,15.39208563,15.50141308
667,18.55242637,18.2314435,17.15129553,18.07597491,18.34051071,18.1606455,18.08362875,18.1606455,18.45771011,18.01474421,18.36012366,17.9071121,18.4591452,17.218745,18.11807103,18.28932566,18.07693164,17.60191529,18.19078249,18.19078249,18.1443811,18.1443811,18.66388539,17.74590312,18.51224371,18.00039325,17.88271548,18.30941699,17.74973004,17.74973004,17.87745348
668,17.57702329,17.19312647,16.60952813,17.49009439,17.24622359,17.08317316,17.25280199,17.08317316,17.41679219,17.19547591,17.3528877,17.02866639,17.34161043,16.48218906,17.21662077,17.36369507,17.20769294,16.85574837,17.28663377,17.28663377,17.29744116,17.29744116,17.54131195,17.04229309,17.39940641,17.05028115,16.99906358,17.28381446,16.89756822,16.89756822,16.81674783
669,17.44847859,16.40949287,15.54076923,16.42738973,17.18873216,16.78049009,16.43125933,16.78049009,17.09005753,16.23439378,16.17248029,16.53767313,16.36209034,15.57414447,16.09025144,16.57927126,16.37660132,16.34516088,16.64505433,16.64505433,16.41529725,16.41529725,17.28692308,16.23536118,16.50961859,16.75485404,16.80806094,16.34903047,16.25809503,16.25809503,15.9465928
670,18.21274395,17.90684203,17.28152833,18.25809849,17.91407947,17.70853653,17.92855431,17.70853653,18.08826021,17.88126979,18.11527993,17.6930967,18.10128758,17.05620311,17.96860141,18.07185537,17.93289677,17.54641816,17.94640663,17.94640663,17.95750403,17.95750403,18.20164656,17.70419408,18.14278216,17.67331439,17.60769505,17.97101389,17.52277591,17.52277591,17.48272881
671,19.61538879,19.39056766,18.57724419,19.74814515,19.39667141,19.17185028,19.35191064,19.17185028,19.6041986,19.24000872,19.65099394,19.13166732,19.57927499,18.41803828,19.45363965,19.54417848,19.37022187,18.94652051,19.41498263,19.41498263,19.33512535,19.33512535,19.68252993,19.19524796,19.63827782,19.08639791,18.9892467,19.3864985,18.88599174,18.88599174,18.88955227
672,19.75077267,19.41376604,18.68254488,19.7798967,19.39556352,19.20053654,19.44028972,19.20053654,19.61191346,19.36279899,19.5760285,19.18545445,19.63219627,18.47503617,19.45901231,19.60099194,19.40336461,18.97326509,19.46473309,19.46473309,19.47045388,19.47045388,19.724249,19.15581035,19.65039879,19.14852935,19.06427769,19.48397575,19.00758985,19.00758985,18.94830165
673,17.1109536,16.75060478,15.67330217,16.74732888,16.86526123,16.7594965,16.68602278,16.7594965,17.03794787,16.49368074,16.75902852,16.60178539,16.80348713,15.73741619,16.4595178,16.72720551,16.53252354,16.26483583,16.69912637,16.69912637,16.54515915,16.54515915,17.15541223,16.34439336,16.90410403,16.64109617,16.55124295,16.72860946,16.26998367,16.26998367,16.30321064
674,17.84386157,17.45179819,16.89428121,17.82300209,17.47360583,17.31953014,17.50442096,17.31953014,17.64664468,17.45179819,17.68267469,17.28112973,17.59354783,16.74636855,17.47265767,17.69263034,17.48830227,17.15692102,17.53096939,17.53096939,17.5556215,17.5556215,17.76137181,17.32521908,17.63574087,17.33659698,17.27069999,17.52575452,17.16545444,17.16545444,17.05262362
675,18.58222349,18.27059981,17.63258355,18.62800707,18.27896885,18.06875825,18.29472234,18.06875825,18.45767248,18.2445081,18.48376419,18.05152788,18.46801071,17.40317339,18.33312147,18.43994981,18.29718382,17.90285433,18.31146042,18.31146042,18.32229095,18.32229095,18.57090068,18.06383529,18.5123174,18.03183601,17.96636058,18.33656754,17.87823951,17.87823951,17.83787119
676,20.07725544,19.74056008,19.05121226,20.12672253,19.75013436,19.52247937,19.76662339,19.52247937,19.94215177,19.71183726,19.97034269,19.50333082,19.95385367,18.802813,19.80811192,19.92406703,19.768751,19.34322766,19.78470813,19.78470813,19.79641003,19.79641003,20.06502165,19.51716033,20.00172505,19.48258655,19.41131139,19.81183524,19.31663245,19.31663245,19.27354821
677,17.6299644,17.22524091,16.4704863,17.45827793,17.37219691,17.13107493,17.22286298,17.13107493,17.42784044,17.10396654,17.46493614,16.95796171,17.34794204,16.346834,17.24521551,17.24664227,17.25472723,16.87045393,17.22096064,17.22096064,17.2257165,17.2257165,17.65279252,17.00361794,17.5162994,17.01645875,17.02264137,17.33319887,16.78722642,16.78722642,16.91753692
678,19.12936414,18.64602132,17.89427235,18.84454657,18.92607428,18.6333157,18.62537469,18.6333157,18.96789693,18.46549568,18.77784209,18.43743744,18.75190145,17.80692124,18.61849248,18.70054959,18.67302075,18.34532174,18.73072543,18.73072543,18.64496252,18.64496252,19.18336301,18.53961178,18.83554676,18.57561102,18.56555241,18.72807842,18.29979327,18.29979327,18.33791012
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,17.23315243,16.54638715,16.30679531,17.16234188,17.11626654,17.14100172,17.18174204,17.14100172,16.88491976,15.92315736,16.52553199,15.57395468,16.82768932,16.69382829,15.23057204,17.56586499,16.15595916,17.35149334,17.24382252,17.24382252,16.72292851,16.72292851,17.31802809,16.39312597,16.0827236,16.84369443,15.75049604,16.65793801,16.86309459,16.86309459,15.57783471
682,18.9725144,18.16468298,17.45422924,19.23122789,18.62794722,19.16669357,19.00017197,19.16669357,18.86764613,17.14365782,18.24246988,16.89531592,18.90625148,18.12089184,16.35195998,19.73194508,17.45019585,19.91171926,19.38046351,19.38046351,18.61930424,18.61930424,19.46401241,18.01487116,17.45480544,18.87110332,16.92470208,18.50060717,18.75874447,18.75874447,16.97483143
683,16.76067489,16.04702147,15.41888429,16.99024529,16.4746027,16.93170738,16.78510811,16.93170738,16.6680323,15.10939694,16.12083014,14.91596733,16.70264601,16.00833556,14.44562799,17.4315702,15.4168482,17.59140413,17.12055576,17.12055576,16.44864241,16.44864241,17.19741857,15.90602148,15.42041137,16.6761767,14.95109007,16.3437832,16.55859187,16.55859187,14.99537528
684,16.16999386,14.8927698,14.29325648,16.43627387,15.41153028,16.31565567,15.80813926,16.31565567,16.01257689,13.99119988,15.14320589,13.61196809,15.93897934,14.94796796,12.94550144,17.05623096,14.31216696,17.36288739,16.43985152,16.43985152,15.46877281,15.46877281,16.69437637,14.87181495,14.26003536,16.17766027,13.6196345,15.35837649,15.9512456,15.9512456,14.11079589
685,18.38743765,18.89732168,17.69858434,19.31950565,18.14473286,17.74753321,18.53122495,17.74753321,18.4878848,17.90355772,18.53479414,17.97137229,18.51490866,17.98004032,18.09272469,17.99890603,17.96576357,18.05703281,18.30177714,18.30177714,18.18297417,18.18297417,18.8713176,18.30126726,18.32727134,17.5308325,18.34001844,18.25945677,17.73070703,17.73070703,17.77914602
686,17.90872252,18.39997804,17.24113159,18.82417643,17.67973485,17.27341836,18.05724163,17.27341836,17.99713857,17.4353489,18.0358827,17.48750443,18.05078427,17.50786994,17.62410228,17.54065341,17.45273408,17.55456156,17.84017523,17.84017523,17.71053146,17.71053146,18.42084025,17.81037207,17.82974413,17.09161905,17.872462,17.77957547,17.25802006,17.25802006,17.3280575
687,19.08853199,20.02719742,18.29046623,19.46529908,18.75229363,18.51562585,19.76601226,18.51562585,19.27366323,18.85036315,19.43177532,19.04299971,19.66444025,18.8818855,18.83785428,18.48710564,18.12935202,17.92921014,19.3337058,19.3337058,18.89989826,18.89989826,19.85657647,19.19961073,19.31319125,17.72756719,19.33870935,19.12705931,17.20569723,17.20569723,18.73277979
688,17.9681736,18.85174618,17.21694852,18.3228272,17.65167,17.4288929,18.6058907,17.4288929,18.14243898,17.74398355,18.29127104,17.92531374,18.51028023,17.77365576,17.73220886,17.40204662,17.06481955,16.87689554,18.19895749,18.19895749,17.79061131,17.79061131,18.69113944,18.07273283,18.17964699,16.68708757,18.20366737,18.00443965,16.19584759,16.19584759,17.63330148
689,10.06326131,7.786311541,7.085412083,7.150147936,7.024083381,8.273047274,7.413958704,8.273047274,8.429289445,7.877331123,8.0214049,7.814542213,7.755160454,7.445596526,9.452407958,8.803102488,8.09782241,7.279619641,8.363093385,8.363093385,6.820627844,6.820627844,9.001690668,9.654403288,7.590157039,7.787285011,8.968592639,7.009968044,6.530533346,6.530533346,6.833769708
690,17.20969542,17.88182835,16.61052588,17.94609411,17.13818164,16.66174522,17.53199065,16.66174522,17.32421411,16.88256818,17.46192647,16.96471239,17.40829113,16.86517294,16.99998608,16.79897436,16.94586754,16.75307025,17.24351951,17.24351951,17.17393853,17.17393853,17.7861545,17.14542965,17.30778527,16.30369309,17.31310049,17.17055612,16.60086186,16.60086186,16.83714726
691,18.75649621,19.57625044,18.20333683,19.80240676,18.69808497,18.13194532,19.20431566,18.13194532,18.92923369,18.46943244,19.10197119,18.4604461,19.10496664,18.48640665,18.41351742,18.47941727,18.45745065,18.43398631,18.82988467,18.82988467,18.74551289,18.74551289,19.35059336,18.70257814,18.8713217,17.8803277,18.72654172,18.86483156,18.21931254,18.21931254,18.29320026
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,20.62064694,19.9765782,19.73263651,20.0862736,20.49737019,20.09306427,20.33857304,20.09306427,20.55587442,20.1463449,19.91807398,19.85956977,20.32446934,20.09201955,20.01784456,20.0888854,19.04364488,20.05075318,20.2189528,20.2189528,20.10351145,20.10351145,20.4425225,19.99903964,20.06485688,19.69293721,19.93165531,20.62273637,19.76763456,19.76763456,19.43280239
694,18.46235327,17.89936438,17.65808342,17.95701987,18.42359328,18.04762135,18.15178883,18.04762135,18.42698477,18.03453985,17.7719409,17.7956814,18.13628484,18.00643886,17.98802787,17.89742639,17.10914504,17.8223289,18.14306783,18.14306783,18.05149735,18.05149735,18.42843828,17.87707738,18.00546986,17.64839344,17.94975238,18.59123023,17.69151393,17.69151393,17.48560146
695,18.58975621,18.17144974,17.72998614,18.07044523,18.62720177,18.16110293,18.34291104,18.16110293,18.61044981,18.14878531,18.08818261,17.90538909,18.36163383,18.10247106,18.15124884,17.85759671,17.14465271,17.93150245,18.29511867,18.29511867,18.13449686,18.13449686,18.6193185,18.05024433,18.0970513,17.70879982,17.97486047,18.79718497,17.73392778,17.73392778,17.74723082
696,17.95318266,17.47640969,17.04367601,17.37349183,18.02354975,17.48502607,17.65208809,17.48502607,18.03743169,17.3476427,17.37205578,17.20786589,17.60948489,17.39455409,17.48454739,16.99437117,16.45776225,17.20595114,17.60804882,17.60804882,17.4218393,17.4218393,18.04317595,17.29211492,17.37014102,17.03841044,17.35578039,18.17864457,17.02596456,17.02596456,17.11452178
697,19.45775241,19.03239991,18.59255244,18.9554266,19.52422935,19.06138986,19.27581549,19.06138986,19.48024461,19.03339956,19.01640546,18.77099056,19.3098037,18.96992157,18.96142452,18.74999784,18.01575246,18.83796733,19.19334409,19.19334409,19.05239298,19.05239298,19.47874512,18.87695382,19.04839437,18.49508624,18.78448588,19.73615586,18.6555306,18.6555306,18.53357289
698,19.26481184,18.71774506,18.43167778,18.78262629,19.21320177,18.83423636,19.02642245,18.83423636,19.22647293,18.83571094,18.61501643,18.59732155,19.04018514,18.79540593,18.74625348,18.73150775,17.85856021,18.65532145,18.95662598,18.95662598,18.85586345,18.85586345,19.20140518,18.67449091,18.83177875,18.37072875,18.66957566,19.40538785,18.47886415,18.47886415,18.23015274
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,18.82976612,18.28025833,17.90141152,18.20315246,18.90173159,18.3167551,18.57326061,18.3167551,18.87140329,18.22525615,18.22011576,18.06127767,18.43138582,18.19338571,18.29413739,17.83612855,17.43209382,18.00833164,18.39386096,18.39386096,18.20469458,18.20469458,18.88939465,18.10188676,18.2391352,17.86542877,18.22782634,18.98346381,17.8644007,17.8644007,17.95075927
702,18.3821686,17.8699387,17.70635717,17.86163755,18.27474193,17.98664312,18.13411065,17.98664312,18.43978836,17.88312288,17.82940954,17.74786294,18.10725398,17.9177924,17.90607313,17.90509652,16.95876519,17.83673408,18.05891198,18.05891198,17.89044742,17.89044742,18.25667472,17.81573705,17.79376342,17.62285735,17.83771069,18.41879133,17.63213511,17.63213511,17.53984583
703,16.52566551,16.15610459,15.70722543,15.99303695,16.60188192,16.07013958,16.31208235,16.07013958,16.58194158,16.03912128,16.10071477,15.85921512,16.30100438,16.02405525,16.09140927,15.5968889,15.20295646,15.83750231,16.19288344,16.19288344,16.06393592,16.06393592,16.59080395,15.89865267,16.06127721,15.63189527,15.95094067,16.7609615,15.69791995,15.69791995,15.7967354
704,19.3932317,18.91894207,18.47423288,18.84022805,19.4518912,18.91793934,19.15408144,18.91793934,19.43233803,18.81465852,18.87983574,18.64870728,19.1435528,18.80011899,18.85627167,18.53088692,17.87109289,18.6853068,19.02974336,19.02974336,18.88685482,18.88685482,19.42130805,18.68981907,18.89989027,18.39902838,18.71839678,19.64040378,18.47272879,18.47272879,18.47122469
705,20.49081465,19.88930583,19.46342004,19.80478725,20.46831294,19.92552808,20.17633969,19.92552808,20.45953179,19.95187154,19.83771658,19.67252118,20.14066626,19.91235636,19.90851459,19.57867263,18.91514696,19.62312721,20.06328238,20.06328238,19.92662573,19.92662573,20.47105706,19.70380403,19.95461564,19.38658497,19.81741017,20.67741409,19.457383,19.457383,19.46890825
706,17.83425945,17.87518634,17.39244635,17.65723835,18.44076629,17.87420015,18.0857379,17.87420015,17.96986058,17.62765266,17.72281998,17.80565995,17.94915058,17.68583787,17.80565995,17.43929037,18.11729598,16.26523121,17.71591666,17.71591666,17.74402308,17.74402308,18.58031217,17.79629114,17.91019608,17.68879643,17.75043331,17.90378585,17.38159825,17.38159825,17.34510924
707,17.57024202,17.578968,17.11600637,17.40493321,18.17912139,17.60805459,17.79178491,17.60805459,17.6739842,17.36712063,17.43983712,17.51885571,17.68271018,17.43450458,17.54309453,17.2478656,17.8271736,16.10136902,17.47522581,17.47522581,17.51303838,17.51303838,18.26880506,17.56054649,17.63617163,17.4194765,17.45438041,17.65216926,17.10824995,17.10824995,17.07867858
708,20.03101896,20.0547976,19.46696741,19.78438466,20.61553121,20.09295403,20.31857464,20.09295403,20.12668653,19.72189658,19.85959153,19.96410697,20.15267714,19.8009744,19.96908389,19.47305031,20.31304474,18.15693003,19.88171119,19.88171119,19.89830095,19.89830095,20.84059884,19.91986763,20.05369162,19.84300177,19.89830095,20.09018907,19.53277342,19.53277342,19.50512384
709,18.98438902,19.51379253,18.38606908,18.91860516,19.27258501,19.2741513,19.94556443,19.2741513,19.67668591,19.26005475,19.27310711,19.68034058,19.60933577,19.18748367,19.40049809,18.03469969,19.23969308,15.10470707,18.84185731,18.84185731,17.19099546,17.19099546,20.14030557,18.73848266,19.27467339,19.472025,19.22611863,19.41250626,18.54478571,18.54478571,18.83976894
710,19.70910964,19.90398048,19.08136995,19.50252525,20.13186225,19.8054802,20.24473825,19.8054802,19.97053473,19.4860198,19.63403645,19.82038835,19.99236454,19.49933065,19.76395035,18.93921007,19.96148336,17.13532365,19.49560361,19.49560361,18.86040983,18.86040983,20.57537977,19.59197415,19.84647761,19.53606859,19.5738714,19.70218799,19.28316244,19.28316244,19.13514579
711,17.73278645,17.88355023,17.28494388,17.55186991,18.32941557,17.8089098,18.06743261,17.8089098,17.93149805,17.5449496,17.68286139,17.72883199,17.93891267,17.56917067,17.76145629,17.33338601,18.01207017,16.11986115,17.6373851,17.6373851,17.62601603,17.62601603,18.45595828,17.7293263,17.82967071,17.57460806,17.62552172,17.82967071,17.32102832,17.32102832,17.29285279
